book,bookLabel,authorLabel,genres,firstPublication,sco_uri
http://www.wikidata.org/entity/Q1970223,Death in the Afternoon,Ernest Hemingway,novel;travel literature;travel book,1932-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/hemingway-death-afternoon/
http://www.wikidata.org/entity/Q77233773,Enemy of the Stars,Wyndham Lewis,,1914-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/lewis-enemy-stars/
http://www.wikidata.org/entity/Q2498251,Hatter's Castle,A. J. Cronin,novel,1931-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/cronin-hatters-castle/
http://www.wikidata.org/entity/Q106255269,Helene,Vicki Baum,novel,1928-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/baum-helene/
http://www.wikidata.org/entity/Q3137338,History of the Russian Revolution,Leon Trotsky,essay,1930-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/trotsky-history-russian-revolution/
http://www.wikidata.org/entity/Q5910588,Hot Water,P. G. Wodehouse,novel,,https://shakespeareandco.princeton.edu/books/wodehouse-hot-water/
http://www.wikidata.org/entity/Q1823273,Light in August,William Faulkner,novel;Southern Gothic,1932-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/faulkner-light-august/
http://www.wikidata.org/entity/Q6685963,Louder and Funnier,P. G. Wodehouse,,,https://shakespeareandco.princeton.edu/books/wodehouse-louder-funnier/
http://www.wikidata.org/entity/Q1706363,Marie Antoinette: The Portrait of an Average Woman,Stefan Zweig,biographical novel,1932-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/zweig-marie-antoinette-portrait/
http://www.wikidata.org/entity/Q7075409,Obscure Destinies,Willa Cather,,1932-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/cather-obscure-destinies/
http://www.wikidata.org/entity/Q957248,Peril at End House,Agatha Christie,crime novel;detective novel,1932-02-01 00:00:00,https://shakespeareandco.princeton.edu/books/christie-peril-end-house/
http://www.wikidata.org/entity/Q2822836,Save Me the Waltz,Zelda Fitzgerald,autobiographical novel,1932-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/fitzgerald-save-waltz/
http://www.wikidata.org/entity/Q7562273,Sons,Pearl S. Buck,novel,1932-06-01 00:00:00,https://shakespeareandco.princeton.edu/books/buck-sons/
http://www.wikidata.org/entity/Q16385198,The Bulpington of Blup,H. G. Wells,novel,1932-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/wells-bulpington-blup/
http://www.wikidata.org/entity/Q25415016,The Burning Bush,Sigrid Undset,novel,1930-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/undset-burning-bush/
http://www.wikidata.org/entity/Q7735797,The Gap in the Curtain,John Buchan,novel,1932-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/buchan-gap-curtain/
http://www.wikidata.org/entity/Q7755267,The Orators,W. H. Auden,,,https://shakespeareandco.princeton.edu/books/auden-orators/
http://www.wikidata.org/entity/Q17020907,The Return of Bulldog Drummond,H. C. McNeile,crime novel,1932-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/mcneile-return-bulldog-drummond/
http://www.wikidata.org/entity/Q29379121,The Soldier and the Gentlewoman,Hilda Vaughan,,1932-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/vaughan-soldier-gentlewoman/
http://www.wikidata.org/entity/Q934396,The Thirteen Problems,Agatha Christie,crime fiction short story;short story,1933-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/christie-thirteen-problems/
http://www.wikidata.org/entity/Q7783788,They Were Defeated,Rose Macaulay,novel,,https://shakespeareandco.princeton.edu/books/macaulay-defeated/
http://www.wikidata.org/entity/Q7811035,To Make My Bread,Grace Lumpkin,,,https://shakespeareandco.princeton.edu/books/lumpkin-make-bread/
http://www.wikidata.org/entity/Q14980903,A Prince of the Captivity,John Buchan,adventure novel,1933-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/buchan-prince-captivity/
http://www.wikidata.org/entity/Q4730157,All the Mowgli Stories,Rudyard Kipling,,1933-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/kipling-mowgli-stories/
http://www.wikidata.org/entity/Q18518702,Ann Vickers,Sinclair Lewis,novel,1933-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/lewis-ann-vickers/
http://www.wikidata.org/entity/Q4958701,Brazilian Adventure,Peter Fleming,non-fiction,1933-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/fleming-brazilian-adventure/
http://www.wikidata.org/entity/Q5323202,EIMI,E. E. Cummings,travel journal,,https://shakespeareandco.princeton.edu/books/cummings-eimi/
http://www.wikidata.org/entity/Q5377956,"England, Their England",A. G. Macdonell,comic novel;satire,1933-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/macdonell-england-england/
http://www.wikidata.org/entity/Q2270838,Flush: A Biography,Virginia Woolf,novel,1933-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/woolf-flush-biography/
http://www.wikidata.org/entity/Q2873125,Grand Canary,A. J. Cronin,romance novel,1933-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/cronin-grand-canary/
http://www.wikidata.org/entity/Q6004170,Imitation of Life,Fannie Hurst,novel,1933-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/hurst-imitation-life/
http://www.wikidata.org/entity/Q1746652,"Little Man, What Now?",Hans Fallada,novel,,https://shakespeareandco.princeton.edu/books/fallada-little-man-now/
http://www.wikidata.org/entity/Q1199794,Lost Horizon,James Hilton,speculative fiction novel,1933-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/hilton-lost-horizon/
http://www.wikidata.org/entity/Q6876987,Miss Lonelyhearts,Nathanael West,novel,1933-04-08 00:00:00,https://shakespeareandco.princeton.edu/books/west-miss-lonelyhearts/
http://www.wikidata.org/entity/Q7081401,Oil for the Lamps of China,Alice Tisdale Hobart,novel,2002-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/hobart-oil-lamps-china/
http://www.wikidata.org/entity/Q7199550,Pity Is Not Enough,Josephine Herbst,novel,1933-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/herbst-pity-enough/
http://www.wikidata.org/entity/Q2406418,Testament of Youth,Vera Brittain,autobiography,1933-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/brittain-testament-youth/
http://www.wikidata.org/entity/Q6618986,The Autobiography of Alice B. Toklas,Gertrude Stein,autobiography;biography,1933-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/stein-autobiography-alice-b/
http://www.wikidata.org/entity/Q97168297,The Bird of Dawning,John Masefield,,,https://shakespeareandco.princeton.edu/books/masefield-bird-dawning/
http://www.wikidata.org/entity/Q3900130,The Case of the Velvet Claws,Erle Stanley Gardner,crime novel,1933-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/gardner-case-velvet-claws/
http://www.wikidata.org/entity/Q7730333,The Disinherited,Jack Conroy,novel,1933-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/conroy-disinherited/
http://www.wikidata.org/entity/Q7733446,The Farm,Louis Bromfield,novel,1933-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/louis-bromfield-farm/
http://www.wikidata.org/entity/Q2096753,The Macedonian,Mary Butts,historical novel,,https://shakespeareandco.princeton.edu/books/butts-macedonian/
http://www.wikidata.org/entity/Q3829111,The Tales of Jacob,Thomas Mann,novel,1933-10-01 00:00:00,https://shakespeareandco.princeton.edu/books/mann-tales-jacob/
http://www.wikidata.org/entity/Q7880599,Ultramarine,Malcolm Lowry,novel,,https://shakespeareandco.princeton.edu/books/lowry-ultramarine/
http://www.wikidata.org/entity/Q3641802,Untouchable,Mulk Raj Anand,novel,1935-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/anand-untouchable/
http://www.wikidata.org/entity/Q8025602,Winner Take Nothing,Ernest Hemingway,short story;short story,1933-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/hemingway-winner-take-nothing/
http://www.wikidata.org/entity/Q4004281,A Handful of Dust,Evelyn Waugh,novel,1934-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/waugh-handful-dust/
http://www.wikidata.org/entity/Q4650281,ABC of Reading,Ezra Pound,,,https://shakespeareandco.princeton.edu/books/pound-abc-reading/
http://www.wikidata.org/entity/Q75840,And Quiet Flows the Don,Mikhail Sholokhov,epic,1928-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/sholokhov-quiet-flows-don/
http://www.wikidata.org/entity/Q4410649,Appointment in Samarra,John O'Hara,novel,1934-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/ohara-appointment-samarra/
http://www.wikidata.org/entity/Q23035846,Autobiography,John Cowper Powys,autobiography,1934-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/powys-autobiography/
http://www.wikidata.org/entity/Q4900156,Beyond the Mexique Bay,Aldous Huxley,,,https://shakespeareandco.princeton.edu/books/huxley-beyond-mexique-bay/
http://www.wikidata.org/entity/Q1762079,Burmese Days,George Orwell,,1934-10-01 00:00:00,https://shakespeareandco.princeton.edu/books/orwell-burmese-days/
http://www.wikidata.org/entity/Q20590139,Dew on the Grass,Eiluned Lewis,,,https://shakespeareandco.princeton.edu/books/lewis-dew-grass/
http://www.wikidata.org/entity/Q5378300,English Journey,J. B. Priestley,,,https://shakespeareandco.princeton.edu/books/priestley-english-journey/
http://www.wikidata.org/entity/Q5835240,Erasmus of Rotterdam,Stefan Zweig,biography,1934-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/zweig-erasmus-rotterdam/
http://www.wikidata.org/entity/Q5885372,Holy Deadlock,A. P. Herbert,polemic;novel,1934-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/herbert-holy-deadlock/
http://www.wikidata.org/entity/Q135215,"I, Claudius",Robert Graves,historical novel,1934-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/graves-claudius/
http://www.wikidata.org/entity/Q6090994,It's a Battlefield,Graham Greene,novel,1934-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/greene-battlefield/
http://www.wikidata.org/entity/Q24255910,Jonah's Gourd Vine,Zora Neale Hurston,novel,1934-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/hurston-jonahs-gourd-vine/
http://www.wikidata.org/entity/Q269368,More Pricks Than Kicks,Samuel Beckett,short story,1934-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/beckett-pricks-kicks/
http://www.wikidata.org/entity/Q845889,Murder on the Orient Express,Agatha Christie,detective novel,1934-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/christie-murder-orient-express/
http://www.wikidata.org/entity/Q7333527,"Right Ho, Jeeves",P. G. Wodehouse,novel,1934-10-05 00:00:00,https://shakespeareandco.princeton.edu/books/wodehouse-right-ho-jeeves/
http://www.wikidata.org/entity/Q3958335,Seven Poor Men of Sydney,Christina Stead,novel,1934-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/stead-seven-poor-men/
http://www.wikidata.org/entity/Q247372,Tender Is the Night,F. Scott Fitzgerald,autobiographical novel,1934-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/fitzgerald-tender-night/
http://www.wikidata.org/entity/Q10381242,The Case of the Howling Dog,Erle Stanley Gardner,crime novel,,https://shakespeareandco.princeton.edu/books/gardner-case-howling-dog/
http://www.wikidata.org/entity/Q7721522,The Case of the Lucky Legs,Erle Stanley Gardner,crime novel;mystery film,1935-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/gardner-case-lucky-legs/
http://www.wikidata.org/entity/Q699107,The Forty Days of Musa Dagh,Franz Werfel,historical novel,1933-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/werfel-forty-days-musa/
http://www.wikidata.org/entity/Q934430,The Postman Always Rings Twice,James M. Cain,crime novel,1934-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/cain-postman-always-rings/
http://www.wikidata.org/entity/Q7767945,The Taking of the Gry,John Masefield,adventure novel,1934-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/masefield-taking-gry/
http://www.wikidata.org/entity/Q1198493,The Thin Man,Dashiell Hammett,crime novel,1934-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/hammett-thin-man/
http://www.wikidata.org/entity/Q7774549,The White Priory Murders,John Dickson Carr,mystery novel,1934-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/carr-white-priory-murders/
http://www.wikidata.org/entity/Q2986155,The World as I See It,Albert Einstein,popular science,1934-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/einstein-world-see/
http://www.wikidata.org/entity/Q1501700,Tropic of Cancer,Henry Miller,autobiographical novel;erotic novel,1934-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/miller-tropic-cancer/
http://www.wikidata.org/entity/Q1141184,Why Didn't They Ask Evans?,Agatha Christie,crime novel;detective novel,1934-09-01 00:00:00,https://shakespeareandco.princeton.edu/books/christie-didnt-ask-evans/
http://www.wikidata.org/entity/Q5151307,Come and Get It,Edna Ferber,novel,,https://shakespeareandco.princeton.edu/books/ferber-come-get/
http://www.wikidata.org/entity/Q1218581,Green Hills of Africa,Ernest Hemingway,non-fiction;travel journal,1935-10-25 00:00:00,https://shakespeareandco.princeton.edu/books/hemingway-green-hills-africa/
http://www.wikidata.org/entity/Q16995798,Honey in the Horn,H. L. Davis,novel,,https://shakespeareandco.princeton.edu/books/davis-honey-horn/
http://www.wikidata.org/entity/Q2317772,In Praise of Idleness and Other Essays,Bertrand Russell,essay,1935-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/russell-praise-idleness-essays/
http://www.wikidata.org/entity/Q2943868,It Can't Happen Here,Sinclair Lewis,science fiction novel;political novel;dystopian novel,1935-10-21 00:00:00,https://shakespeareandco.princeton.edu/books/lewis-cant-happen/
http://www.wikidata.org/entity/Q14396011,Life with Father,Clarence Day,humour;humour;autobiography;autobiography,1936-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/day-life-father/
http://www.wikidata.org/entity/Q6698314,Lucy Gayheart,Willa Cather,novel,1935-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/cather-lucy-gayheart/
http://www.wikidata.org/entity/Q24255909,Mules and Men,Zora Neale Hurston,,1935-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/hurston-mules-men/
http://www.wikidata.org/entity/Q17104435,National Velvet,Enid Bagnold,novel,1935-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/bagnold-national-velvet/
http://www.wikidata.org/entity/Q18209332,North to the Orient,Anne Morrow Lindbergh,,1935-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/lindbergh-north-orient/
http://www.wikidata.org/entity/Q18158198,Panic,Archibald MacLeish,drama,1935-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/macleish-panic/
http://www.wikidata.org/entity/Q3411227,Pylon,William Faulkner,novel,1935-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/faulkner-pylon/
http://www.wikidata.org/entity/Q24323,Seven Pillars of Wisdom,T. E. Lawrence,autobiography,1922-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/lawrence-seven-pillars-wisdom/
http://www.wikidata.org/entity/Q7730511,The Dog Beneath the Skin,W. H. Auden,,,https://shakespeareandco.princeton.edu/books/auden-dog-beneath-skin/
http://www.wikidata.org/entity/Q21127202,The Golden Sayings of Epictetus,Epictetus,philosophy,,https://shakespeareandco.princeton.edu/books/epictetus-golden-sayings-epictetus/
http://www.wikidata.org/entity/Q366927,The House in Paris,Elizabeth Bowen,novel,1935-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/bowen-house-paris/
http://www.wikidata.org/entity/Q7740673,The House of the Four Winds,John Buchan,adventure novel,1935-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/buchan-house-four-winds/
http://www.wikidata.org/entity/Q7762086,The Saint in New York,Leslie Charteris,novel,1935-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/charteris-saint-new-york/
http://www.wikidata.org/entity/Q82459,The Scandal of Father Brown,G. K. Chesterton,short story,1935-03-01 00:00:00,https://shakespeareandco.princeton.edu/books/chesterton-scandal-father-brown/
http://www.wikidata.org/entity/Q1093537,The Stars Look Down,A. J. Cronin,novel,1935-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/cronin-stars-look/
http://www.wikidata.org/entity/Q18923589,The Well and the Shallows,G. K. Chesterton,essay,1935-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/chesterton-well-shallows/
http://www.wikidata.org/entity/Q606720,Tortilla Flat,John Steinbeck,novel,1935-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/steinbeck-tortilla-flat/
http://www.wikidata.org/entity/Q30040486,365 Days,,,1971-10-18 00:00:00,https://shakespeareandco.princeton.edu/books/boyle-365-days/
http://www.wikidata.org/entity/Q2181982,"Absalom, Absalom!",William Faulkner,historical novel;Southern Gothic,1936-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/faulkner-absalom-absalom/
http://www.wikidata.org/entity/Q733639,Cards on the Table,Agatha Christie,detective novel,1936-11-02 00:00:00,https://shakespeareandco.princeton.edu/books/christie-cards-table/
http://www.wikidata.org/entity/Q5263919,Desert Encounter,Knud Holmboe,,,https://shakespeareandco.princeton.edu/books/holmboe-desert-encounter/
http://www.wikidata.org/entity/Q5422772,Eyeless in Gaza,Aldous Huxley,novel,1936-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/huxley-eyeless-gaza/
http://www.wikidata.org/entity/Q5447865,Fighting Angel,Pearl S. Buck,novel,1936-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/buck-fighting-angel/
http://www.wikidata.org/entity/Q5462310,Flowers for the Judge,Margery Allingham,novel,1936-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/allingham-flowers-judge/
http://www.wikidata.org/entity/Q2870,Gone with the Wind,Margaret Mitchell,historical novel;epic,1936-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/mitchell-gone-wind/
http://www.wikidata.org/entity/Q582472,In Dubious Battle,John Steinbeck,novel,1936-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/steinbeck-dubious-battle/
http://www.wikidata.org/entity/Q1217656,Keep the Aspidistra Flying,George Orwell,novel,1936-04-20 00:00:00,https://shakespeareandco.princeton.edu/books/orwell-keep-aspidistra-flying/
http://www.wikidata.org/entity/Q6467695,Laburnum Grove,J. B. Priestley,,,https://shakespeareandco.princeton.edu/books/priestley-laburnum-grove/
http://www.wikidata.org/entity/Q6498118,Laughing Gas,P. G. Wodehouse,comic novel,1936-09-25 00:00:00,https://shakespeareandco.princeton.edu/books/wodehouse-laughing-gas/
http://www.wikidata.org/entity/Q56398121,Maiden Castle,John Cowper Powys,,1990-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/powys-maiden-castle/
http://www.wikidata.org/entity/Q642911,Murder in Mesopotamia,Agatha Christie,detective novel;detective novel,1936-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/christie-murder-mesopotamia/
http://www.wikidata.org/entity/Q17114087,"My Ten Years in a Quandary, and How They Grew",Robert Benchley,,,https://shakespeareandco.princeton.edu/books/benchley-ten-years-quandary/
http://www.wikidata.org/entity/Q11918676,Nightwood,Djuna Barnes,novel,1936-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/barnes-nightwood/
http://www.wikidata.org/entity/Q2047664,"Pale Horse, Pale Rider",Katherine Anne Porter,,,https://shakespeareandco.princeton.edu/books/porter-pale-horse-pale/
http://www.wikidata.org/entity/Q7495443,Sherston's Progress,Siegfried Sassoon,novel,,https://shakespeareandco.princeton.edu/books/sassoon-sherstons-progress/
http://www.wikidata.org/entity/Q7714643,The Ascent of F6,W. H. Auden,,,https://shakespeareandco.princeton.edu/books/auden-ascent-f6/
http://www.wikidata.org/entity/Q16932170,The Croquet Player,H. G. Wells,novel,1936-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/wells-croquet-player/
http://www.wikidata.org/entity/Q7732793,The Exile,Pearl S. Buck,,,https://shakespeareandco.princeton.edu/books/buck-exile/
http://www.wikidata.org/entity/Q7756072,The Paradoxes of Mr. Pond,G. K. Chesterton,crime novel,1936-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/chesterton-paradoxes-mr-pond/
http://www.wikidata.org/entity/Q7756627,"The People, Yes",Carl Sandburg,poetry,1936-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/sandburg-people-yes/
http://www.wikidata.org/entity/Q3700770,The Punch and Judy Murders,John Dickson Carr,crime novel,1936-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/carr-punch-judy-murders/
http://www.wikidata.org/entity/Q7761261,The Rock Pool,Cyril Connolly,novel,,https://shakespeareandco.princeton.edu/books/connolly-rock-pool/
http://www.wikidata.org/entity/Q18393948,The Weather in the Streets,Rosamond Lehmann,,,https://shakespeareandco.princeton.edu/books/lehmann-weather-streets/
http://www.wikidata.org/entity/Q7838347,Trent's Own Case,Edmund Clerihew Bentley,novel,1936-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/bentley-trents-case/
http://www.wikidata.org/entity/Q7977317,We Are Not Alone,James Hilton,war novel,1937-03-12 00:00:00,https://shakespeareandco.princeton.edu/books/hilton-alone/
http://www.wikidata.org/entity/Q4660493,A Vision,William Butler Yeats,,1925-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/yeats-vision/
http://www.wikidata.org/entity/Q4677207,Action for Slander,Mary Borden,novel,1937-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/borden-action-slander/
http://www.wikidata.org/entity/Q28365515,Daughters and Sons,Ivy Compton-Burnett,novel,1937-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/compton-burnett-daughters-sons/
http://www.wikidata.org/entity/Q381756,Death on the Nile,Agatha Christie,detective novel;crime novel,1937-11-01 00:00:00,https://shakespeareandco.princeton.edu/books/christie-death-nile/
http://www.wikidata.org/entity/Q5417646,Everybody's Autobiography,Gertrude Stein,,,https://shakespeareandco.princeton.edu/books/stein-everybodys-autobiography/
http://www.wikidata.org/entity/Q3311170,Famine,Liam O'Flaherty,novel,,https://shakespeareandco.princeton.edu/books/oflaherty-famine/
http://www.wikidata.org/entity/Q6000479,Illusion and Reality,Christopher Caudwell,non-fiction literature,1937-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/sprigg-illusion-reality/
http://www.wikidata.org/entity/Q62632331,Ion,Euripides,,1918-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/euripides-ion/
http://www.wikidata.org/entity/Q3482455,Letters from Iceland,W. H. Auden,travel literature,1937-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/auden-letters-iceland/
http://www.wikidata.org/entity/Q6545039,Life and Death of a Spanish Town,Elliot Paul,modern history,1937-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/paul-elliot-life-death-spanish/
http://www.wikidata.org/entity/Q6679226,Lord Emsworth and Others,P. G. Wodehouse,short story,1935-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/wodehouse-lord-emsworth-others/
http://www.wikidata.org/entity/Q650508,Murder in the Mews,Agatha Christie,detective fiction;crime fiction short story;detective literature,1937-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/christie-murder-mews/
http://www.wikidata.org/entity/Q7060158,Northwest Passage,Kenneth Roberts,historical novel,1937-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/roberts-northwest-passage/
http://www.wikidata.org/entity/Q457977,Of Mice and Men,John Steinbeck,short novel;novella,1937-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/steinbeck-mice-men/
http://www.wikidata.org/entity/Q7572848,Spain,W. H. Auden,poem,,https://shakespeareandco.princeton.edu/books/auden-spain/
http://www.wikidata.org/entity/Q6593066,Spanish Testament,Arthur Koestler,,,https://shakespeareandco.princeton.edu/books/koestler-spanish-testament/
http://www.wikidata.org/entity/Q7637374,Summer Moonshine,P. G. Wodehouse,novel,,https://shakespeareandco.princeton.edu/books/wodehouse-summer-moonshine/
http://www.wikidata.org/entity/Q7712244,The Ace of Knaves,Leslie Charteris,novella,1937-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/charteris-ace-knaves/
http://www.wikidata.org/entity/Q10381241,The Case of the Lame Canary,Erle Stanley Gardner,crime novel;legal thriller,,https://shakespeareandco.princeton.edu/books/gardner-case-lame-canary/
http://www.wikidata.org/entity/Q2264850,The Citadel,A. J. Cronin,novel,1937-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/cronin-citadel/
http://www.wikidata.org/entity/Q7746279,The Late George Apley,John P. Marquand,novel,,https://shakespeareandco.princeton.edu/books/marquand-late-george-apley/
http://www.wikidata.org/entity/Q184222,The Metamorphosis,Franz Kafka,Erzählung;existentialist novel;body horror fiction;novella;absurdist literature;epic literature;short novel,1915-10-01 00:00:00,https://shakespeareandco.princeton.edu/books/kafka-metamorphosis/
http://www.wikidata.org/entity/Q16652386,The Rains Came,Louis Bromfield,novel,1937-11-01 00:00:00,https://shakespeareandco.princeton.edu/books/louis-bromfield-rains-came/
http://www.wikidata.org/entity/Q1197966,The Road to Wigan Pier,George Orwell,autobiography,1937-03-08 00:00:00,https://shakespeareandco.princeton.edu/books/orwell-road-wigan-pier/
http://www.wikidata.org/entity/Q102079323,The Ten Principal Upanishads,,,,https://shakespeareandco.princeton.edu/books/ten-principal-upanishads/
http://www.wikidata.org/entity/Q1616684,The Years,Virginia Woolf,novel,1937-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/woolf-years/
http://www.wikidata.org/entity/Q97573379,They Seek a Country,Francis Brett Young,novel,1937-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/young-seek-country/
http://www.wikidata.org/entity/Q7784104,Thieves Like Us,Edward Anderson,crime novel,1937-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/anderson-thieves-like-us/
http://www.wikidata.org/entity/Q538390,To Have and Have Not,Ernest Hemingway,crime novel,1937-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/hemingway-to-have-and/
http://www.wikidata.org/entity/Q3706022,To Wake the Dead,John Dickson Carr,crime novel,1938-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/carr-wake-dead/
http://www.wikidata.org/entity/Q8025168,Winged Pharaoh,Joan Grant,historical novel,1937-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/grant-winged-pharaoh/
http://www.wikidata.org/entity/Q2056663,Brighton Rock,Graham Greene,crime novel;noir novel,1938-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/greene-brighton-rock/
http://www.wikidata.org/entity/Q3736337,Death in Five Boxes,John Dickson Carr,crime novel,1938-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/carr-death-five-boxes/
http://www.wikidata.org/entity/Q97573367,Dr. Bradley Remembers,Francis Brett Young,novel,1938-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/young-dr-bradley-remembers/
http://www.wikidata.org/entity/Q5319176,Dynasty of Death,Taylor Caldwell,novel,1938-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/caldwell-dynasty-death/
http://www.wikidata.org/entity/Q5376751,Enemies of Promise,Cyril Connolly,,1938-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/connolly-enemies-promise/
http://www.wikidata.org/entity/Q514694,Homage to Catalonia,George Orwell,autobiography;war,1938-04-25 00:00:00,https://shakespeareandco.princeton.edu/books/orwell-homage-catalonia/
http://www.wikidata.org/entity/Q24967499,House of All Nations,Christina Stead,literary fiction,1938-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/stead-house-nations/
http://www.wikidata.org/entity/Q3771675,Joseph in Egypt,Thomas Mann,novel,1936-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/mann-joseph-egypt/
http://www.wikidata.org/entity/Q28365554,Listen! The Wind,Anne Morrow Lindbergh,,1938-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/lindbergh-listen-wind/
