uri,title,author,editor,translator,introduction,illustrator,photographer,year,format,uncertain,ebook_url,volumes_issues,notes,event_count,borrow_count,purchase_count,circulation_years,updated,id,exceptional_types,exceptional_counts,original_uri
jamieson-etymological-dictionary-scottish,An Etymological Dictionary of the Scottish Language,"Jamieson, John",,,,,,1877.0,Book,False,https://archive.org/details/etymologicaldict02jami,,,1,0,0,1931,2021-06-05T15:36:14+00:00,jamieson-etymological-dictionary-scottish,,0,https://shakespeareandco.princeton.edu/books/jamieson-etymological-dictionary-scottish/
tolstoy-anna-karenina,Anna Karenina,"Tolstoy, Leo",,,,,,1877.0,Book,False,,,,1,1,0,1936,2021-03-03T01:14:16+00:00,tolstoy-anna-karenina,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/tolstoy-anna-karenina/
farrar-life-christ,Life of Christ,"Farrar, F. W.",,,,,,1877.0,Book,False,https://archive.org/details/Rev_FW_Farrar_The_Life_of_Christ,,,1,1,0,1923,2021-07-20T01:56:15+00:00,farrar-life-christ,,0,https://shakespeareandco.princeton.edu/books/farrar-life-christ/
dowden-shakespeare,Shakespeare,"Dowden, Edward",,,,,,1877.0,Book,False,https://archive.org/details/shakespeare00dowd,,"From the literature primers series, edited by John Richard Green.",4,4,0,1921;1922;1939;1926,2021-11-06T12:40:43.038333+00:00,dowden-shakespeare,,0,https://shakespeareandco.princeton.edu/books/dowden-shakespeare/
james-american,The American,"James, Henry",,,,,,1877.0,Book,False,https://archive.org/details/cu31924009111554/page/n9/mode/2up,,,6,6,0,1921;1922;1930;1934;1935;1941;1942,2020-05-26T03:19:58+00:00,james-american,['overborrows'],[3],https://shakespeareandco.princeton.edu/books/james-american/
russell-wreck-grosvenor,The Wreck of the Grosvenor,"Russell, William Clark",,,,,,1877.0,Book,False,https://archive.org/details/wreckgrosvenorb00shigoog,,,1,1,0,1928,2021-10-28T02:35:34.609982+00:00,russell-wreck-grosvenor,,0,https://shakespeareandco.princeton.edu/books/russell-wreck-grosvenor/
black-goldsmith,Goldsmith,"Black, William","Morley, John",,,,,1878.0,Book,False,https://archive.org/details/in.ernet.dli.2015.260843/page/n2/mode/2up,,,1,1,0,1934,2020-05-16T19:50:25+00:00,black-goldsmith,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/black-goldsmith/
nietzsche-human-human,"Human, All Too Human","Nietzsche, Friedrich",,,,,,1878.0,Book,False,https://archive.org/details/dli.ministry.02968,,,1,1,0,1933,2021-07-11T19:57:57+00:00,nietzsche-human-human,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/nietzsche-human-human/
butler-life-habit,Life and Habit,"Butler, Samuel",,,,,,1878.0,Book,False,https://archive.org/details/lifehabit00butliala,,,2,2,0,1922;1938,2021-07-20T01:42:15+00:00,butler-life-habit,,0,https://shakespeareandco.princeton.edu/books/butler-life-habit/
jackson-old-paris-court,Old Paris: Its Court and Literary Salons,"Jackson, Catherine Charlotte",,,,,,1878.0,Book,False,https://archive.org/details/oldparisitscourt01jack,2 vols.,,1,1,0,1936;1935,2021-11-12T03:38:52.995156+00:00,jackson-old-paris-court,,0,https://shakespeareandco.princeton.edu/books/jackson-old-paris-court/
symonds-shelley,Shelley,"Symonds, John Addington","Morley, John",,,,,1878.0,Book,False,https://archive.org/details/shelley00symo/page/n8/mode/2up,,,2,2,0,1925;1935,2020-05-19T00:22:21+00:00,symonds-shelley,"['overborrows', 'unknown_borrows']","[1, 1]",https://shakespeareandco.princeton.edu/books/symonds-shelley/
fothergill-first-violin,The First Violin,"Fothergill, Jessie",,,,,,1878.0,Book,False,https://archive.org/details/firstviolin00fothiala,,,1,1,0,1934,2021-06-16T02:33:05+00:00,fothergill-first-violin,,0,https://shakespeareandco.princeton.edu/books/fothergill-first-violin/
green-leavenworth-case,The Leavenworth Case,"Green, Anna Katharine",,,,,,1878.0,Book,False,https://archive.org/details/leavenworthcased00greeuoft,,,6,6,0,1929;1937;1939;1932,2021-07-19T23:35:55+00:00,green-leavenworth-case,['overborrows'],[2],https://shakespeareandco.princeton.edu/books/green-leavenworth-case/
hardy-return-native,The Return of the Native,"Hardy, Thomas",,,,,,1878.0,Book,False,https://archive.org/details/abw6230.0001.001.umich.edu/page/II/mode/2up,Vol. 1;2 vols.,,4,4,0,1920;1929;1932;1934,2020-07-15T03:10:41+00:00,hardy-return-native,['overborrows'],[2],https://shakespeareandco.princeton.edu/books/hardy-return-native/
hare-walks-london,Walks in London,"Hare, Augustus J. C.",,,,,,1878.0,Book,False,https://archive.org/details/walksinlondonby01haregoog,Vol. 1,,1,1,0,1929,2020-07-15T03:20:35+00:00,hare-walks-london,,0,https://shakespeareandco.princeton.edu/books/hare-walks-london/
james-watch-ward,Watch and Ward,"James, Henry",,,,,,1878.0,Book,False,https://archive.org/details/watchandward00jamegoog/page/n4/mode/2up,,,1,1,0,1923,2020-05-26T20:19:26+00:00,james-watch-ward,,0,https://shakespeareandco.princeton.edu/books/james-watch-ward/
james-daisy-miller,Daisy Miller,"James, Henry",,,,,,1879.0,Book,False,https://archive.org/details/daisymiller00jame/page/n7/mode/2up,,,5,5,0,1923;1924;1925;1929;1931;1935,2020-05-26T03:41:24+00:00,james-daisy-miller,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/james-daisy-miller/
fournel-rues-vieux-paris,Les Rues du vieux Paris: Galerie populaire et pittoresque,"Fournel, Victor",,,,,,1879.0,Book,False,https://archive.org/details/lesruesduvieuxpa00fouruoft,,,1,1,0,1930,2020-07-06T13:25:27+00:00,fournel-rues-vieux-paris,,0,https://shakespeareandco.princeton.edu/books/fournel-rues-vieux-paris/
george-progress-poverty-inquiry,Progress and Poverty: An Inquiry into the Cause of Industrial Depressions and of Increase of Want with Increase of Wealth: The Remedy,"George, Henry",,,,,,1879.0,Book,False,https://archive.org/details/in.ernet.dli.2015.218142,,,1,1,0,1939,2020-07-06T12:37:28+00:00,george-progress-poverty-inquiry,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/george-progress-poverty-inquiry/
trollope-thackeray,Thackeray,"Trollope, Anthony","Morley, John",,,,,1879.0,Book,False,https://archive.org/details/thackeray00trolgoog/page/n7/mode/2up,,,3,3,0,1934,2020-05-29T20:05:14+00:00,trollope-thackeray,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/trollope-thackeray/
meredith-egoist,The Egoist,"Meredith, George",,,,,,1879.0,Book,False,https://archive.org/details/egoistcomedyinn00mereuoft,Vol. 1;Vol. 2;2 vols.,,17,17,0,1920;1923;1925;1926;1927;1928;1933;1934;1935;1936;1937;1938;1939;1940,2021-05-25T20:40:44+00:00,meredith-egoist,['overborrows'],[7],https://shakespeareandco.princeton.edu/books/meredith-egoist/
meredith-tale-chloe,The Tale of Chloe,"Meredith, George",,,,,,1879.0,Book,False,https://archive.org/details/taleofchloehouse00mereuoft,,,1,1,0,1926,2021-11-04T15:25:56.714051+00:00,meredith-tale-chloe,,0,https://shakespeareandco.princeton.edu/books/meredith-tale-chloe/
stevenson-travels-donkey-vennes,Travels with a Donkey in the Cévennes,"Stevenson, Robert Louis",,,,,,1879.0,Book,False,https://archive.org/details/travelswithdonke00steviala,,,4,4,0,1922;1923;1924;1938,2020-07-07T02:59:30+00:00,stevenson-travels-donkey-vennes,['overborrows'],[2],https://shakespeareandco.princeton.edu/books/stevenson-travels-donkey-vennes/
stephen-alexander-pope,Alexander Pope,"Stephen, Leslie","Morley, John",,,,,1880.0,Book,False,https://archive.org/details/alexanderpope00stepuoft/page/n8/mode/2up,,,3,3,0,1936;1937;1935,2020-05-16T19:40:50+00:00,stephen-alexander-pope,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/stephen-alexander-pope/
swinburne-study-shakespeare,A Study of Shakespeare,"Swinburne, Algernon Charles",,,,,,1880.0,Book,False,https://archive.org/details/astudyshakespea02swingoog/page/n5/mode/2up,,,3,3,0,1929;1923;1941,2020-05-10T02:24:06+00:00,swinburne-study-shakespeare,,0,https://shakespeareandco.princeton.edu/books/swinburne-study-shakespeare/
froude-bunyan,Bunyan,"Froude, James Anthony",,,,,,1880.0,Book,False,https://archive.org/details/bunyanfroude00frouiala,,,7,7,0,1931;1935;1936;1939;1940;1941,2021-04-02T01:43:34+00:00,froude-bunyan,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/froude-bunyan/
nichol-byron,Byron,"Nichol, John","Morley, John",,,,,1880.0,Book,False,https://archive.org/details/byronnicho00nich/page/n6/mode/2up,,,1,1,0,1939,2020-05-18T18:00:10+00:00,nichol-byron,,0,https://shakespeareandco.princeton.edu/books/nichol-byron/
james-confidence,Confidence,"James, Henry",,,,,,1880.0,Book,False,https://archive.org/details/confidence01jamegoog/page/n6/mode/2up,,,1,1,0,1931,2020-05-26T03:39:58+00:00,james-confidence,,0,https://shakespeareandco.princeton.edu/books/james-confidence/
fowler-locke,Locke,"Fowler, Thomas","Morley, John",,,,,1880.0,Book,False,https://archive.org/details/lockelocke00fowlrich/page/n8/mode/2up,Vol. 1,,1,1,0,1923,2020-07-15T03:51:27+00:00,fowler-locke,,0,https://shakespeareandco.princeton.edu/books/fowler-locke/
zola-nana,Nana,"Zola, Émile",,,,,,1880.0,Book,False,https://archive.org/details/in.ernet.dli.2015.125765,,,2,2,0,1928;1932,2021-11-13T19:54:06.279299+00:00,zola-nana,,0,https://shakespeareandco.princeton.edu/books/zola-nana/
dostoyevsky-brothers-karamazov,The Brothers Karamazov,"Dostoyevsky, Fyodor",,,,,,1880.0,Book,False,https://archive.org/details/brotherskaramazo00dost,,,4,4,0,1928;1923;1926,2021-04-02T01:26:49+00:00,dostoyevsky-brothers-karamazov,"['overborrows', 'unknown_borrows']","[1, 1]",https://shakespeareandco.princeton.edu/books/dostoyevsky-brothers-karamazov/
james-diary-man-fifty,The Diary of a Man of Fifty,"James, Henry",,,,,,1880.0,Book,False,https://archive.org/details/dli.ministry.11939,,,2,2,0,1930;1923,2021-05-04T02:56:06+00:00,james-diary-man-fifty,,0,https://shakespeareandco.princeton.edu/books/james-diary-man-fifty/
hardy-trumpet-major,The Trumpet-Major,"Hardy, Thomas",,,,,,1880.0,Book,False,https://archive.org/details/trumpetmajorjohn00hard/page/n7/mode/2up,,,10,10,0,1920;1921;1922;1923;1932;1937;1939;1940;1919,2020-05-25T19:30:15+00:00,hardy-trumpet-major,"['longterm_borrows', 'overborrows']","[1, 4]",https://shakespeareandco.princeton.edu/books/hardy-trumpet-major/
howells-undiscovered-country,The Undiscovered Country,"Howells, William Dean",,,,,,1880.0,Book,False,https://archive.org/details/undiscoveredcou01howegoog,,,1,1,0,1920,2021-10-31T18:18:17.799866+00:00,howells-undiscovered-country,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/howells-undiscovered-country/
harris-uncle-remus-songs,Uncle Remus: His Songs and His Sayings,"Harris, Joel Chandler",,,,,,1880.0,Book,False,https://archive.org/details/uncleremushisson01harr,,,2,1,0,1935;1919,2021-10-31T18:26:45.721330+00:00,harris-uncle-remus-songs,,0,https://shakespeareandco.princeton.edu/books/harris-uncle-remus-songs/
james-washington-square,Washington Square,"James, Henry",,,,,,1880.0,Book,False,https://archive.org/details/washingtonsquare00jameuoft/page/n5/mode/2up,,,5,5,0,1957;1931;1939;1942;1944,2020-05-26T20:21:29+00:00,james-washington-square,"['overborrows', 'post1942_events', 'unknown_borrows']","[1, 3, 2]",https://shakespeareandco.princeton.edu/books/james-washington-square/
hardy-laodicean-story-day,A Laodicean: A Story of To-day,"Hardy, Thomas",,,,,,1881.0,Book,False,https://archive.org/details/cu31924013477967/page/n9/mode/2up,,,1,1,0,1920,2020-05-25T19:52:28+00:00,hardy-laodicean-story-day,,0,https://shakespeareandco.princeton.edu/books/hardy-laodicean-story-day/
howells-modern-instance,A Modern Instance,"Howells, William Dean",,,,,,1881.0,Book,False,https://archive.org/details/moderninstanceno00howerich,,,1,1,0,1937,2021-11-14T19:36:39.811998+00:00,howells-modern-instance,,0,https://shakespeareandco.princeton.edu/books/howells-modern-instance/
howells-dr-breens-practice,Dr. Breen's Practice,"Howells, William Dean",,,,,,1881.0,Book,False,https://archive.org/details/cu31924022258697,,,1,1,0,,2021-05-25T01:07:51+00:00,howells-dr-breens-practice,,0,https://shakespeareandco.princeton.edu/books/howells-dr-breens-practice/
saintsbury-dryden,Dryden,"Saintsbury, George","Morley, John",,,,,1881.0,Book,False,https://archive.org/details/drydenbygeorgesa00sainiala/page/n8/mode/2up,,,3,3,0,1934,2020-05-16T20:04:10+00:00,saintsbury-dryden,['overborrows'],[2],https://shakespeareandco.princeton.edu/books/saintsbury-dryden/
carlyle-essays-goethe,Essays on Goethe,"Carlyle, Thomas",,,,,,1881.0,Book,False,https://archive.org/details/essaysongoethe00carluoft/page/n7/mode/2up,,,1,1,0,1940,2020-08-12T00:21:37+00:00,carlyle-essays-goethe,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/carlyle-essays-goethe/
shorthouse-john-inglesant,John Inglesant,"Shorthouse, Joseph Henry",,,,,,1881.0,Book,False,https://archive.org/details/johninglesant00unkngoog,,,2,2,0,1936;1925;1926,2021-07-17T23:07:50+00:00,shorthouse-john-inglesant,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/shorthouse-john-inglesant/
james-portrait-lady,The Portrait of a Lady,"James, Henry",,,,,,1881.0,Book,False,https://archive.org/details/portraitoflady00jamerich/page/n5/mode/2up,,,16,16,0,1927;1929;1930;1933;1934;1935;1936;1937;1940;1944,2020-05-27T01:41:12+00:00,james-portrait-lady,"['overborrows', 'post1942_events', 'unknown_borrows']","[5, 1, 1]",https://shakespeareandco.princeton.edu/books/james-portrait-lady/
stevenson-virginibus-puerisque-papers,Virginibus Puerisque and Other Papers,"Stevenson, Robert Louis",,,,,,1881.0,Book,False,https://archive.org/details/collectedworks13stev/page/n5/mode/2up,,,3,3,0,1921;1929,2020-05-27T19:37:12+00:00,stevenson-virginibus-puerisque-papers,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/stevenson-virginibus-puerisque-papers/
butler-alps-sanctuaries-piedmont,Alps and Sanctuaries of Piedmont and the Canton Ticino,"Butler, Samuel",,,,,,1882.0,Book,False,https://archive.org/stream/cu31924030948016?ref=ol,,,3,3,0,1936;1934;1926,2020-06-28T18:25:57+00:00,butler-alps-sanctuaries-piedmont,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/butler-alps-sanctuaries-piedmont/
jefferies-bevis,Bevis,"Jefferies, Richard",,,,,,1882.0,Book,False,,,,3,3,0,1944;1942;1943,2020-04-30T19:40:14+00:00,jefferies-bevis,"['post1942_events', 'unknown_borrows']","[2, 1]",https://shakespeareandco.princeton.edu/books/jefferies-bevis/
stevenson-familiar-studies-men,Familiar Studies of Men and Books,"Stevenson, Robert Louis",,,,,,1882.0,Book,False,https://archive.org/details/familiarstudieso00stev9/page/n5/mode/2up,,,1,1,0,1921,2020-05-27T22:36:30+00:00,stevenson-familiar-studies-men,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/stevenson-familiar-studies-men/
trollope-frau-frohmann-stories,Frau Frohmann and Other Stories,"Trollope, Anthony",,,,,,1882.0,Book,False,https://archive.org/details/fraufrohmannando00troluoft/page/n5/mode/2up,,,1,1,0,1929,2020-05-25T20:20:38+00:00,trollope-frau-frohmann-stories,,0,https://shakespeareandco.princeton.edu/books/trollope-frau-frohmann-stories/
landor-imaginary-conversations,Imaginary Conversations,"Landor, Walter Savage",,,,,,1882.0,Book,False,https://archive.org/details/cu31924098819943,"Vol. 2 Dialogues of Sovereigns and Statesmen;Vol. 5 Dialogues of Famous Women, and Miscellaneous Dialogues",,3,3,0,1923;1925;1927,2021-07-11T20:44:08+00:00,landor-imaginary-conversations,,0,https://shakespeareandco.princeton.edu/books/landor-imaginary-conversations/
trollope-kept-dark,Kept in the Dark,"Trollope, Anthony",,,,,,1882.0,Book,False,https://archive.org/details/keptindarknovel00troluoft/page/n7/mode/2up,,,4,4,0,1929;1931;1940,2020-05-25T20:26:32+00:00,trollope-kept-dark,,0,https://shakespeareandco.princeton.edu/books/trollope-kept-dark/
maupassant-mademoiselle-fifi,Mademoiselle Fifi,"Maupassant, Guy de",,,,,,1882.0,Book,False,https://archive.org/details/mademoisellefifi00maupuoft,,,1,1,0,1931;1932,2021-10-26T03:23:24.788953+00:00,maupassant-mademoiselle-fifi,,0,https://shakespeareandco.princeton.edu/books/maupassant-mademoiselle-fifi/
trollope-marion-fay,Marion Fay,"Trollope, Anthony",,,,,,1882.0,Book,False,https://archive.org/details/marionfay00troluoft/page/n3/mode/2up,,,1,1,0,1939,2020-05-25T22:51:18+00:00,trollope-marion-fay,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/trollope-marion-fay/
stevenson-new-arabian-nights,New Arabian Nights,"Stevenson, Robert Louis",,,,,,1882.0,Book,False,https://archive.org/details/newarabiannights00steviala/page/n5/mode/2up,,,5,5,0,1920;1921;1922;1936,2020-05-27T19:59:26+00:00,stevenson-new-arabian-nights,,0,https://shakespeareandco.princeton.edu/books/stevenson-new-arabian-nights/
traill-sterne,Sterne,"Traill, H. D.","Morley, John",,,,,1882.0,Book,False,https://archive.org/details/sterne010824mbp/page/n14/mode/2up,,,3,3,0,1940;1941;1942,2020-05-16T19:58:35+00:00,traill-sterne,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/traill-sterne/
stephen-swift,Swift,"Stephen, Leslie","Morley, John",,,,,1882.0,Book,False,https://archive.org/details/swiftletters00stepuoft/page/n5/mode/2up,,,1,1,0,1931,2020-05-16T19:57:47+00:00,stephen-swift,,0,https://shakespeareandco.princeton.edu/books/stephen-swift/
stevenson-merry-men-tales,The Merry Men and Other Tales and Fables,"Stevenson, Robert Louis",,,,,,1882.0,Book,False,https://archive.org/details/merrymenandothe02stevgoog/page/n8/mode/2up,,,1,1,0,1923;1924,2020-07-17T02:18:40+00:00,stevenson-merry-men-tales,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/stevenson-merry-men-tales/
hardy-two-tower,Two on a Tower,"Hardy, Thomas",,,,,,1882.0,Book,False,https://archive.org/details/twohardontower00rich/page/n7/mode/2up,,,2,2,0,1923;1925,2020-05-25T19:28:21+00:00,hardy-two-tower,['overborrows'],[2],https://shakespeareandco.princeton.edu/books/hardy-two-tower/
trollope-autobiography,An Autobiography,"Trollope, Anthony",,,,,,1883.0,Book,False,https://archive.org/details/autobiography00trol/page/n7/mode/2up,,,1,1,0,1929,2020-05-25T20:07:29+00:00,trollope-autobiography,,0,https://shakespeareandco.princeton.edu/books/trollope-autobiography/
duclaux-emily-bronte,Emily Brontë,"Duclaux, Mary",,,,,,1883.0,Book,False,https://archive.org/details/emilybronte00robiiala,,,1,1,0,1928,2020-07-04T02:48:00+00:00,duclaux-emily-bronte,['overborrows'],[1],https://shakespeareandco.princeton.edu/books/duclaux-emily-bronte/
carolino-english-spoke-jest,"English as She Is Spoke: Or, a Jest in Sober Earnest","Carolino, Pedro;Fonseca, Pedro José da","Millington, James",,,,,1883.0,Book,False,https://archive.org/details/englishassheiss00carogoog/page/n9/mode/2up,,,1,1,0,1927,2020-04-30T19:40:18+00:00,carolino-english-spoke-jest,['unknown_borrows'],[1],https://shakespeareandco.princeton.edu/books/carolino-english-spoke-jest/
