id,0,1
joyce-exiles,"['overborrows', 'unknown_borrows']","[6, 1]"
joyce-finnegans-wake,"['overborrows', 'unknown_borrows']","[1, 1]"
joyce-fragments-work-progress,['overborrows'],[4]
joyce-pomes-penyeach,['overborrows'],[1]
joyce-portrait-artist-young,"['overborrows', 'unknown_borrows']","[13, 4]"
joyce-ulysses,"['overborrows', 'unknown_borrows']","[7, 1]"
julian-revelations-divine-love,['unknown_borrows'],[1]
jung-psychology-unconscious,"['overborrows', 'unknown_borrows']","[3, 1]"
kang-grass-roof,"['overborrows', 'post1942_events']","[4, 1]"
kastner-missing-miniature-adventures,['overborrows'],[2]
katzin-eight-european-plays,['overborrows'],[2]
kaye-smith-childrens-summer,['overborrows'],[1]
kaye-smith-ember-lane-winters,['overborrows'],[2]
kaye-smith-end-house-alard,"['post1942_events', 'sunday_shopers']","[1, 1]"
kaye-smith-george-crown,['overborrows'],[2]
kaye-smith-spell-land-story,['overborrows'],[2]
kaye-smith-susan-spray,['overborrows'],[1]
kaye-smith-sussex-gorse,['overborrows'],[1]
kaye-smith-three-ways-home,['overborrows'],[4]
kaye-smith-valiant-woman,['overborrows'],[2]
kaye-smith-village-doctor,['overborrows'],[1]
keats,['overborrows'],[2]
keats-keats-poems,['overborrows'],[1]
keats-letters-john-keats,['overborrows'],[3]
keller-fat-cat-stories,['overborrows'],[2]
kelley-home-james,['unknown_borrows'],[1]
kelly-pogo-party,['post1942_events'],[1]
kennedy-bulls-eye,['overborrows'],[2]
kennedy-constant-nymph,['overborrows'],[1]
kennedy-fool-family,['overborrows'],[1]
kennedy-ladies-lyndon,['overborrows'],[1]
kennedy-legendary-fictions-irish,['overborrows'],[1]
kennedy-long-time-ago,"['overborrows', 'sunday_shopers']","[1, 1]"
kennedy-midas-touch,['overborrows'],[1]
kennedy-poison-parish,['overborrows'],[4]
kennedy-return-dare,['unknown_borrows'],[1]
kennedy-together-apart,['overborrows'],[4]
kent-salamina,['post1942_events'],[1]
ker-form-style-poetry,['overborrows'],[2]
kessler-walter-rathenau-life,['post1942_events'],[1]
keun-think-aloud-america,['overborrows'],[2]
key-love-marriage,['overborrows'],[1]
keynes-economic-consequences-peace,['overborrows'],[1]
keynes-end-laissez,['overborrows'],[1]
keynes-revision-treaty,['overborrows'],[1]
keynes-short-view-russia,['unknown_borrows'],[1]
keyserling-book-marriage-new,"['overborrows', 'unknown_borrows']","[1, 1]"
king-england-wordsworth-dickens,['overborrows'],[1]
king-inner-shrine-novel,['overborrows'],[1]
king-obelists-route,['overborrows'],[1]
kingsley-water-babies-fairy,"['post1942_events', 'unknown_borrows']","[1, 1]"
kingsley-westward-ho-voyages,"['overborrows', 'post1942_events']","[1, 1]"
kingsmill-frank-harris,['unknown_borrows'],[1]
kipling-ballads-barrack-room,['overborrows'],[1]
kipling-departmental-ditties-barrack,['overborrows'],[1]
kipling-diversity-creatures,['overborrows'],[1]
kipling-five-nations,['overborrows'],[3]
kipling-jungle-book,['unknown_borrows'],[1]
kipling-just-stories,['post1942_events'],[1]
kipling-kim,['overborrows'],[1]
kipling-land-sea-tales,['overborrows'],[1]
kipling-mine-people,['overborrows'],[1]
kipling-plain-tales-hills,['overborrows'],[1]
kipling-puck-pooks-hill,['overborrows'],[2]
kipling-something-friends-known,"['overborrows', 'unknown_borrows']","[6, 1]"
kipling-stalky-co,['overborrows'],[1]
kipling-stories-poems-every,['overborrows'],[1]
kipling-story-gadsbys-tale,['overborrows'],[1]
kipling-thy-servant-dog,['overborrows'],[1]
kipling-years,['overborrows'],[1]
kirchwey-nation,"['overborrows', 'unknown_borrows']","[10, 3]"
kirstein-hound-horn,"['overborrows', 'post1942_events', 'unknown_borrows']","[7, 1, 1]"
kitchin-death-aunt,['overborrows'],[1]
kivi-seven-brothers,['overborrows'],[2]
klotz-berlin-diaries,['overborrows'],[4]
knights-many-children-lady,['overborrows'],[1]
koch-carolina-folk-plays,['overborrows'],[1]
koestler-spanish-testament,['overborrows'],[3]
kollontai-free-love,['overborrows'],[1]
komroff-new-york-tempest,['overborrows'],[1]
kreymborg-second-american-caravan,['overborrows'],[1]
kreymborg-troubadour-autobiography,['overborrows'],[1]
krutch-edgar-allan-poe,['sunday_shopers'],[1]
kunitz-living-authors-book,['overborrows'],[1]
kyd-spanish-tragedy,"['post1942_events', 'unknown_borrows']","[1, 1]"
la-farge-sparks-fly-upward,['sunday_shopers'],[1]
lafcadio-hearn,"['post1942_events', 'unknown_borrows']","[1, 1]"
lagden-beginning-stories,['overborrows'],[2]
lagerlof-diary-selma-lagerlof,['overborrows'],[1]
lagerlof-wonderful-adventures-nils,['overborrows'],[1]
laing-cadaver-gideon-wyck,['overborrows'],[2]
lajpat-rai-young-india-interpretation,['overborrows'],[1]
lalou-contemporary-french-literature,['post1942_events'],[1]
lamartine-jean-jacques-rousseau,"['post1942_events', 'sunday_shopers']","[1, 1]"
lamb-essays-elia,['overborrows'],[1]
lamb-genghis-khan-emperor,"['overborrows', 'unknown_borrows']","[2, 1]"
lamb-works-charles-lamb,['overborrows'],[1]
lambert-listener,['overborrows'],[1]
landau-god-adventure-book,['overborrows'],[1]
landman-outline-history-world,['overborrows'],[1]
landor-hautes-basses-classes,"['post1942_events', 'sunday_shopers']","[1, 1]"
landor-imaginary-conversations-poems,['overborrows'],[1]
lang-animal-story-book,['overborrows'],[1]
lang-yellow-fairy-book,['unknown_borrows'],[1]
langdon-babylonian-epic-creation,['overborrows'],[1]
langdon-davies-behind-spanish-barricades,['overborrows'],[1]
lanham-sailors-dont-care,['overborrows'],[3]
lanham-wind-blew-west,['overborrows'],[3]
laozi-way-power,['overborrows'],[1]
larbaud-lettres-andre-gide,"['post1942_events', 'sunday_shopers']","[1, 1]"
lardner-gullibles-travels-etc,['unknown_borrows'],[1]
lardner-love-nest-stories,"['overborrows', 'unknown_borrows']","[1, 1]"
lardner-write-short-stories,['overborrows'],[1]
larsen-norways-best-stories,['overborrows'],[1]
larsen-swedens-best-stories,['overborrows'],[2]
laski-democracy-crisis,['overborrows'],[2]
latimer-dead-dont-care,['overborrows'],[1]
latin-dictionary,['overborrows'],[1]
laughlin-new-directions-poetry,['unknown_borrows'],[1]
laughlin-youre-going-paris,['overborrows'],[1]
lavignac-music-musicians,['unknown_borrows'],[1]
lawrence-aarons-rod,['overborrows'],[2]
lawrence-apropos-lady-chatterleys,['overborrows'],[1]
lawrence-birds-beasts-flowers,['overborrows'],[1]
lawrence-boy-bush,['overborrows'],[1]
lawrence-collected-poems-h,['overborrows'],[3]
lawrence-e-lawrence-friends,"['overborrows', 'post1942_events']","[1, 1]"
lawrence-england-england-stories,['overborrows'],[5]
lawrence-etruscan-places,['overborrows'],[2]
lawrence-fantasia-unconscious,['overborrows'],[1]
lawrence-kangaroo,['overborrows'],[1]
lawrence-lady-chatterleys-lover,['overborrows'],[1]
lawrence-ladybird,['overborrows'],[3]
lawrence-last-poems,['overborrows'],[1]
lawrence-letters-e-lawrence,['overborrows'],[3]
lawrence-letters-h-lawrence,['overborrows'],[2]
lawrence-lost-girl,['overborrows'],[4]
lawrence-mornings-mexico,['overborrows'],[2]
lawrence-oriental-assembly,"['post1942_events', 'unknown_borrows']","[1, 1]"
lawrence-phoenix-posthumous-papers,['overborrows'],[3]
lawrence-plays,['overborrows'],[1]
lawrence-plumed-serpent,['overborrows'],[3]
lawrence-pornography-obscenity,['overborrows'],[2]
lawrence-rainbow,"['overborrows', 'post1942_events', 'unknown_borrows']","[4, 1, 1]"
lawrence-reflections-death-porcupine,['overborrows'],[2]
lawrence-revolt-desert,['overborrows'],[1]
lawrence-sea-sardinia,"['overborrows', 'post1942_events']","[3, 1]"
lawrence-seven-pillars-wisdom,"['overborrows', 'post1942_events', 'sunday_shopers']","[2, 1, 1]"
lawrence-sons-lovers,"['overborrows', 'unknown_borrows']","[7, 1]"
lawrence-st-mawr,['overborrows'],[3]
lawrence-studies-classic-american,"['overborrows', 'unknown_borrows']","[1, 1]"
lawrence-trespasser,['overborrows'],[3]
lawrence-virgin-gipsy,['overborrows'],[3]
lawrence-wind,"['overborrows', 'sunday_shopers']","[3, 1]"
lawrence-woman-rode-away,['overborrows'],[1]
lawrence-women-love,"['overborrows', 'unknown_borrows']","[7, 1]"
lawrence-young,['overborrows'],[1]
le-gallienne-33,['overborrows'],[1]
lear-book-nonsense,['overborrows'],[1]
lear-nonsense,['overborrows'],[1]
leavis-determinations-critical-essays,['overborrows'],[1]
leavis-fiction-reading-public,['overborrows'],[1]
leavis-scrutiny-quarterly-review,['sunday_shopers'],[1]
lee-handling-words-studies,['overborrows'],[2]
lee-life-william-shakespeare,['overborrows'],[1]
lehmann-dusty-answer,['overborrows'],[6]
lehmann-folios-new-writing,['post1942_events'],[1]
lehmann-invitation-waltz,['overborrows'],[3]
lehmann-new-writing,"['overborrows', 'unknown_borrows']","[8, 2]"
lehmann-note-music,['overborrows'],[6]
lehmann-weather-streets,['overborrows'],[4]
leishman-metaphysical-poets-donne,"['missing_events', 'overborrows']","[1, 1]"
lempriere-classical-dictionary-containing,['overborrows'],[1]
lenotre-guillotine-servants,['overborrows'],[1]
lenotre-tribunal-terror-paris,['overborrows'],[1]
leon-livingstones-novel-contemporary,['overborrows'],[2]
leonard-pageant-english-prose,"['overborrows', 'post1942_events', 'unknown_borrows']","[1, 1, 1]"
leroux-mystery-yellow-room,['overborrows'],[2]
leslie-anglo-catholic-sequel,['overborrows'],[1]
leslie-cantab,['post1942_events'],[1]
letters-gertrude-bell,['overborrows'],[2]
levin-toward-balzac,['post1942_events'],[1]
lewin-paradis-artificiels,"['post1942_events', 'unknown_borrows']","[1, 1]"
lewis-ann-vickers,"['overborrows', 'sunday_shopers']","[5, 1]"
lewis-apes-god,['overborrows'],[1]
lewis-arrowsmith,['overborrows'],[3]
lewis-art-ruled,['overborrows'],[2]
lewis-babbitt,"['overborrows', 'unknown_borrows']","[2, 1]"
lewis-cant-happen,['overborrows'],[4]
lewis-dew-grass,['overborrows'],[1]
lewis-dodsworth,"['overborrows', 'sunday_shopers']","[2, 1]"
lewis-doom-youth,['overborrows'],[1]
lewis-elmer-gantry,['overborrows'],[2]
lewis-filibusters-barbary,['overborrows'],[1]
lewis-free-air,['overborrows'],[3]
lewis-lion-fox,['overborrows'],[1]
lewis-main-street-story,"['overborrows', 'sunday_shopers']","[1, 1]"
lewis-man-knew-coolidge,['overborrows'],[1]
lewis-mantrap,['overborrows'],[1]
lewis-men-without-art,['overborrows'],[2]
lewis-old-gang-new,['sunday_shopers'],[1]
lewis-oscar-wilde-discovers,['overborrows'],[3]
lewis-paleface-philosophy-melting,['overborrows'],[1]
lewis-prodigal-parents,['overborrows'],[1]
lewis-tarr,"['overborrows', 'post1942_events', 'unknown_borrows']","[2, 1, 1]"
lewis-time-western-man,['overborrows'],[1]
lewis-work-art,['overborrows'],[1]
lewisohn-case-mr-crump,['overborrows'],[1]
lewisohn-expression-america,['overborrows'],[1]
lewisohn-island-within,"['overborrows', 'unknown_borrows']","[1, 1]"
lewisohn-mid-channel-american,['overborrows'],[1]
lewisohn-roman-summer,['overborrows'],[1]
liddell-hart-e-lawrence-liddell,['overborrows'],[1]
life-oscar-wilde,['overborrows'],[1]
lin-country-people,['overborrows'],[4]
lin-family,"['overborrows', 'post1942_events']","[1, 1]"
lincoln-february-hill,"['overborrows', 'post1942_events']","[6, 1]"
lindbergh-listen-wind,['overborrows'],[1]
lindbergh-north-orient,['overborrows'],[1]
lindsay-collected-poems,['overborrows'],[1]
lindsey-companionate-marriage,['overborrows'],[2]
linklater-ben-jonson-king,['overborrows'],[3]
linklater-ripeness,['overborrows'],[4]
llewellyn-green-valley,"['post1942_events', 'sunday_shopers']","[1, 1]"
lloyd-egypt-since-cromer,['overborrows'],[1]
loaded-dice,['overborrows'],[1]
locke-beloved-vagabond,['overborrows'],[1]
locke-morals-marcus-ordeyne,['overborrows'],[1]
locke-perella,['overborrows'],[1]
loder-death-thicket,['overborrows'],[1]
loder-shop-window-murders,"['post1942_events', 'unknown_borrows']","[1, 1]"
lodge-rosalynde-novel,"['post1942_events', 'unknown_borrows']","[1, 1]"
loeb-broom,"['overborrows', 'unknown_borrows']","[4, 1]"
lofting-story-doctor-doolittle,['overborrows'],[1]
london-burning-daylight,['overborrows'],[1]
london-call-wild,['overborrows'],[1]
london-children-frost,['overborrows'],[1]
london-daughter-snows,['overborrows'],[1]
london-iron-heel,['overborrows'],[1]
london-jacket,['overborrows'],[1]
london-little-lady-big,['overborrows'],[1]
london-martin-eden,['overborrows'],[1]
london-night-born,['overborrows'],[1]
london-road,['overborrows'],[1]
london-strength-strong,['overborrows'],[1]
london-white-fang,['overborrows'],[1]
loos-gentlemen-marry-brunettes,['overborrows'],[1]
loos-gentlemen-prefer-blondes,"['overborrows', 'sunday_shopers']","[2, 1]"
lorac-death-dykes-corner,['overborrows'],[1]
louis-bromfield-awake-rehearse-selected,['overborrows'],[1]
louis-bromfield-happen,"['overborrows', 'post1942_events']","[1, 1]"
louis-bromfield-rains-came,"['overborrows', 'post1942_events']","[8, 1]"
louis-bromfield-takes-kinds,['overborrows'],[4]
louis-bromfield-today-gone-tomorrow,"['overborrows', 'unknown_borrows']","[1, 1]"
love,"['overborrows', 'unknown_borrows']","[1, 1]"
loving-ten-minute-plays,"['overborrows', 'post1942_events']","[2, 1]"
lowell-east-wind,['sunday_shopers'],[1]
lowell-imagist-poets-anthology,['overborrows'],[1]
lowell-legends,['overborrows'],[1]
lowell-life-john-keats,['overborrows'],[1]
lowell-tendencies-modern-american,"['overborrows', 'unknown_borrows']","[1, 1]"
lowell-whats-oclock,['overborrows'],[1]
lowes-road-xanadu,['overborrows'],[3]
lowndes-bread-deceit,['overborrows'],[1]
lowndes-cressida-mystery,['overborrows'],[2]
lowndes-house-sea,['overborrows'],[1]
lowndes-lodger,['overborrows'],[1]
lowndes-studies-wives,['overborrows'],[1]
lowry-ultramarine,"['overborrows', 'unknown_borrows']","[1, 1]"
lubbock-craft-fiction,['overborrows'],[1]
lucas-wanderer-paris,['overborrows'],[2]
ludovici-woman-vindication,"['longterm_borrows', 'overborrows']","[1, 1]"
ludwig-bismarck-trilogy-fighter,['overborrows'],[1]
ludwig-genius-character,['unknown_borrows'],[1]
luhan-background-intimate-memories,['overborrows'],[1]
luhan-edge-taos-desert,['overborrows'],[4]
luhan-european-experiences-intimate,['overborrows'],[3]
luhan-lorenzo-taos,['overborrows'],[1]
luhan-movers-shakers-intimate,['sunday_shopers'],[1]
lumpkin-make-bread,['overborrows'],[3]
lunn-things-puzzled,['overborrows'],[1]
lyly-euphues-anatomy-wit,['overborrows'],[1]
lyon-pomp-power,['overborrows'],[1]
macartney-national-states-national,['unknown_borrows'],[1]
macaulay-casual-commentary,['overborrows'],[1]
macaulay-crewe-train,['overborrows'],[3]
macaulay-critical-historical-essays,['overborrows'],[1]
macaulay-dangerous-ages,['overborrows'],[2]
macaulay-defeated,['unknown_borrows'],[1]
macaulay-essay-bacon,['overborrows'],[1]
macaulay-history-england-accession,['unknown_borrows'],[1]
macaulay-keeping-appearances,['unknown_borrows'],[1]
macaulay-mystery-geneva-improbable,['overborrows'],[1]
macaulay-orphan-island,"['overborrows', 'sunday_shopers']","[2, 1]"
macaulay-prophetic-comedy,"['overborrows', 'unknown_borrows']","[1, 1]"
macaulay-staying-relations,['unknown_borrows'],[1]
macaulay-told-idiot,['overborrows'],[1]
macaulay-views-vagabonds,['overborrows'],[1]
macaulay-writings-e-forster,['unknown_borrows'],[1]
maccarthy-life-letters,"['overborrows', 'post1942_events', 'unknown_borrows']","[11, 14, 5]"
maccarthy-nineteenth-century-childhood,['overborrows'],[1]
maccarthy-portraits,['overborrows'],[1]
macdonald-harbour,"['post1942_events', 'unknown_borrows']","[1, 1]"
macdonald-likeness-exe,"['post1942_events', 'unknown_borrows']","[1, 1]"
macdonald-warrant-x,['overborrows'],[1]
macdonell-england-england,"['overborrows', 'sunday_shopers']","[1, 1]"
macdonell-shakespeare-murders,['sunday_shopers'],[1]
macdonell-visit-america,['overborrows'],[1]
macfall-wooings-jezebel-pettyfer,['overborrows'],[1]
macgill-sid-puddiefoot,['overborrows'],[1]
machen-far-things,['unknown_borrows'],[1]
machen-hill-dreams,['overborrows'],[1]
machen-house-souls,['unknown_borrows'],[1]
machen-secret-glory,['overborrows'],[2]
machen-shining-pyramid,['overborrows'],[2]
machen-things-near-far,['overborrows'],[1]
mackail-square-circle,['overborrows'],[1]
mackenzie-altar-steps,['unknown_borrows'],[1]
mackenzie-coral-sequel-carnival,['overborrows'],[2]
mackenzie-early-life-adventures,['overborrows'],[3]
mackenzie-east-wind-love,['overborrows'],[1]
mackenzie-fairy-gold,['overborrows'],[1]
mackenzie-figure-eight,"['overborrows', 'sunday_shopers']","[3, 1]"
mackenzie-literature-time,['sunday_shopers'],[1]
mackenzie-passionate-elopement,['overborrows'],[2]
mackenzie-poor-relations,['overborrows'],[3]
mackenzie-sinister-street,['overborrows'],[1]
mackenzie-street,['overborrows'],[1]
mackenzie-sylvia-michael,['overborrows'],[3]
mackenzie-three-couriers,['overborrows'],[4]
mackenzie-vestal-fire,['overborrows'],[2]
mackenzie-water-brain,['overborrows'],[1]
mackenzie-youths-encounter,['overborrows'],[1]
mackworth-time-tide,"['overborrows', 'unknown_borrows']","[71, 7]"
mackworth-world,['overborrows'],[1]
macleish-conquistador,"['overborrows', 'sunday_shopers']","[3, 1]"
macleish-panic,['overborrows'],[2]
macleish-poems-1924-1933,['overborrows'],[1]
macleish-streets-moon,['overborrows'],[2]
macmurray-clue-history,['overborrows'],[3]
macneice-modern-poetry-personal,"['overborrows', 'unknown_borrows']","[2, 2]"
macpherson-poems-ossian,['overborrows'],[2]
macy-spirit-american-literature,['overborrows'],[4]
madame-pompadour,['unknown_borrows'],[1]
madame-stael,['overborrows'],[1]
maeterlinck-mort,"['post1942_events', 'sunday_shopers']","[1, 1]"
magee-memoir-e-george,['overborrows'],[2]
maillart-forbidden-journey-peking,"['overborrows', 'post1942_events']","[2, 1]"
main,['overborrows'],[1]
mairet-new-english-weekly,['overborrows'],[2]
mais-books-writers,['overborrows'],[1]
malinowski-crime-custom-savage,['overborrows'],[1]
mallarme-house-enemy,['overborrows'],[1]
malory-morte-darthur,['overborrows'],[2]
manhood-apples-night,['overborrows'],[1]
mann-buddenbrooks,['overborrows'],[1]
mann-children-fools,['overborrows'],[1]
mann-death-venice,['overborrows'],[3]
mann-escape-life,['overborrows'],[1]
mann-joseph-egypt,['unknown_borrows'],[1]
mann-magic-mountain,['overborrows'],[3]
mann-stories-three-decades,['overborrows'],[2]
mann-tales-jacob,['overborrows'],[2]
mann-young-joseph,['overborrows'],[3]
mannin-venetian-blinds,['overborrows'],[1]
mannin-women-also-dream,['overborrows'],[3]
manning-mount-venus,['overborrows'],[1]
mansfield-bliss-short-stories,"['overborrows', 'post1942_events', 'sunday_shopers']","[6, 1, 2]"
mansfield-doves-nest-stories,['overborrows'],[5]
mansfield-garden-party-stories,"['overborrows', 'sunday_shopers']","[7, 1]"
mansfield-german-pension,['overborrows'],[1]
mansfield-journal-katherine-mansfield,['overborrows'],[3]
mansfield-letters-katherine-mansfield,['overborrows'],[1]
mansfield-novels-novelists,['overborrows'],[4]
mansfield-something-childish-stories,['overborrows'],[3]
mantz-life-katherine-mansfield,['sunday_shopers'],[1]
marble-study-modern-novel,['overborrows'],[4]
march-wild-party,['overborrows'],[1]
margaret-fuller,['post1942_events'],[1]
marlow-chaste-man,['overborrows'],[1]
marlowe,['overborrows'],[1]
marlowe-christopher-marlowe,['overborrows'],[2]
marlowe-doctor-faustus,['overborrows'],[1]
marquand-late-george-apley,"['overborrows', 'post1942_events', 'sunday_shopers']","[1, 3, 2]"
marquand-wickford-point,['overborrows'],[5]
marriott-one-act-plays-day,"['overborrows', 'post1942_events', 'unknown_borrows']","[3, 1, 1]"
marrot-life-letters-john,['overborrows'],[4]
marryat-children-new-forest,['post1942_events'],[1]
marsh-death-bar,['overborrows'],[1]
martin-emmy-lou-book,['overborrows'],[1]
martin-new-statesman-nation,"['overborrows', 'sunday_shopers', 'unknown_borrows']","[72, 3, 8]"
mary-butts,['overborrows'],[1]
masefield-captain-margaret,['overborrows'],[1]
masefield-eggs-baker-days,['overborrows'],[3]
masefield-everlasting-mercy-widow,['sunday_shopers'],[1]
masefield-hawbucks,['overborrows'],[1]
masefield-sard-harker,['overborrows'],[1]
masefield-square-peg,['overborrows'],[1]
masefield-st-george-dragon,['overborrows'],[1]
masefield-taking-gry,['overborrows'],[1]
masefield-tragedy-man-plays,['overborrows'],[1]
mason-courage-sale,['overborrows'],[2]
massingham-friend-shelley-memoir,['overborrows'],[1]
massingham-great-victorians,"['overborrows', 'sunday_shopers']","[2, 1]"
masterman-death-coins,['overborrows'],[1]
masterman-green-toad,['overborrows'],[1]
masterman-wrong-letter,['overborrows'],[1]
masters-across-spoon-river,['unknown_borrows'],[1]
masters-lincoln-man,['overborrows'],[1]
masters-mitch-miller,['overborrows'],[1]
matthiessen-achievement-s-eliot,['overborrows'],[1]
maugham-ah-king,"['overborrows', 'post1942_events', 'sunday_shopers']","[1, 1, 1]"
maugham-altogether-collected-stories,"['overborrows', 'post1942_events']","[3, 1]"
maugham-cakes-ale-skeleton,['overborrows'],[4]
maugham-casuarina-tree,['overborrows'],[2]
maugham-chinese-screen,['overborrows'],[4]
maugham-christmas-holiday,['overborrows'],[4]
maugham-cosmopolitans,['overborrows'],[2]
maugham-don-fernando,['overborrows'],[1]
maugham-gentleman-parlour,['overborrows'],[1]
maugham-human-bondage,"['overborrows', 'post1942_events']","[5, 1]"
maugham-liza-lambeth,['overborrows'],[2]
maugham-moon-sixpence,['overborrows'],[1]
maugham-narrow-corner,"['overborrows', 'sunday_shopers']","[2, 1]"
maugham-painted-veil,['overborrows'],[2]
maugham-penelope-comedy-three,['overborrows'],[1]
maugham-plays,"['overborrows', 'unknown_borrows']","[3, 1]"
maugham-summing,['overborrows'],[3]
maugham-theatre,"['overborrows', 'post1942_events', 'sunday_shopers']","[6, 3, 1]"
maupassant-tales-maupassant,['overborrows'],[1]
maxwell-better-worse,['unknown_borrows'],[1]
maxwell-case-bevan-yorke,['overborrows'],[2]
maxwell-mr-wyke-bond,['overborrows'],[1]
mayhall-cousin-human,"['post1942_events', 'unknown_borrows']","[2, 1]"
maynard-best-poets-english,['overborrows'],[2]
mayo-mother-india,['overborrows'],[2]
mcalmon-alone-lost-poems,"['overborrows', 'post1942_events']","[1, 1]"
mcalmon-distinguished-air-grim,['post1942_events'],[1]
mcalmon-geniuses-together,['overborrows'],[1]
mcalmon-hasty-bunch,['overborrows'],[1]
mcalmon-north-america-continent,['post1942_events'],[1]
mcalmon-portrait-generation,['overborrows'],[1]
mccurdy-mind-leonardo-da,['overborrows'],[1]
mcfee-casuals-sea,['overborrows'],[2]
mckay-banjo-story-without,['overborrows'],[4]
mckay-home-harlem,"['overborrows', 'sunday_shopers']","[3, 1]"
mckenna-affair-honour-novel,['unknown_borrows'],[1]
mckenna-due-reckoning-third,['unknown_borrows'],[1]
mckenna-tomorrow-tomorrow-novel,['overborrows'],[1]
mckenney-sister-eileen,['overborrows'],[3]
meade-back-door,['overborrows'],[3]
mechem-columbine-cabin-murders,['overborrows'],[1]
meier-graefe-dostoevsky-man-work,['unknown_borrows'],[1]
meier-graefe-spanish-journey,['overborrows'],[2]
melville-great-french-short,"['overborrows', 'unknown_borrows']","[1, 1]"
melville-great-german-short,['overborrows'],[1]
melville-moby-dick-whale,"['overborrows', 'post1942_events', 'unknown_borrows']","[9, 1, 1]"
melville-omoo,"['overborrows', 'post1942_events']","[1, 1]"
melville-pierre-ambiguities,['overborrows'],[3]
melville-white-jacket,['post1942_events'],[1]
memorial,['overborrows'],[2]
memories-reflections,['overborrows'],[1]
mencken-american-language,['overborrows'],[3]
mencken-american-mercury,['overborrows'],[9]
mencken-prejudices-first-series,['overborrows'],[2]
menninger-man,"['overborrows', 'unknown_borrows']","[1, 1]"
meredith-beauchamps-career,['overborrows'],[1]
meredith-diana-crossways,"['overborrows', 'unknown_borrows']","[4, 2]"
meredith-egoist,['overborrows'],[7]
meredith-essay-comedy-uses,['overborrows'],[1]
meredith-evan-harrington,['overborrows'],[2]
meredith-lacemakers-sketches-irish,['unknown_borrows'],[1]
meredith-letters-george-meredith,['overborrows'],[1]
meredith-lord-ormont-aminta,"['overborrows', 'post1942_events']","[1, 1]"
meredith-one-conquerors,['overborrows'],[1]
meredith-ordeal-richard-feverel,"['overborrows', 'unknown_borrows']","[3, 1]"
meredith-vittoria,"['post1942_events', 'sunday_shopers']","[1, 1]"
merezhkovsky-forerunner-romance-leonardo,"['overborrows', 'unknown_borrows']","[2, 1]"
merrick-actor-manager,['overborrows'],[1]
merrick-chair-boulevard,"['overborrows', 'unknown_borrows']","[1, 2]"
merrick-paris-laughed-pranks,['overborrows'],[2]
meyerstein-pleasure-lover,['overborrows'],[1]
meynell-life-francis-thompson,['overborrows'],[1]
michaud-american-novel-day,['post1942_events'],[1]
michaud-roman-americain-daujourdhui,['unknown_borrows'],[1]
michaux-infini-turbulent,['post1942_events'],[1]
michaux-plume-precede-lointain,"['post1942_events', 'unknown_borrows']","[1, 1]"
middleton-thomas-middleton,['overborrows'],[3]
mikhailovich-grand-duke,['overborrows'],[1]
miles-blind-men-crossing,['overborrows'],[1]
mill-liberty,['overborrows'],[1]
millay-harp-weaver-poems,['overborrows'],[1]
millay-renascence-poems,['overborrows'],[1]
millay-wayfarer,['overborrows'],[1]
miller-lamb-bosom,"['overborrows', 'post1942_events', 'sunday_shopers']","[7, 1, 1]"
millett-contemporary-british-literature,['overborrows'],[1]
millin-coming-lord,['overborrows'],[2]
millin-mary-glenn,['overborrows'],[1]
millin-rhodes,['unknown_borrows'],[1]
milne-four-plays,['overborrows'],[2]
milne-red-house-mystery,['overborrows'],[2]
milton,['overborrows'],[1]
milton-miltons-poetical-works,"['overborrows', 'unknown_borrows']","[2, 1]"
miro-figures-passion-lord,['overborrows'],[1]
mirrlees-counterplot,['overborrows'],[1]
mirskij-intelligentsia-great-britain,['unknown_borrows'],[1]
miscellaneous-pieces,['overborrows'],[1]
mitchell-gone-wind,"['overborrows', 'sunday_shopers']","[8, 1]"
mitchison-corn-king-spring,['overborrows'],[2]
mitchison-vienna-diary,['overborrows'],[1]
modern-england-ii,['overborrows'],[1]
modern-english-literature,['unknown_borrows'],[1]
modern-greece,['overborrows'],[1]
monnier-fableaux,['overborrows'],[2]
monro-contemporary-poets,['overborrows'],[3]
monroe-book-poems-every,['overborrows'],[1]
monroe-new-poetry-anthology,['overborrows'],[3]
monroe-poetry,['overborrows'],[1]
monroe-poets-life,['unknown_borrows'],[1]
monster,['overborrows'],[1]
moore-aphrodite-aulis,['overborrows'],[1]
moore-brook-kerith,['overborrows'],[1]
moore-collected-poems-marianne,['post1942_events'],[1]
moore-coming-gabrielle,['overborrows'],[1]
moore-confessions-young-man,['overborrows'],[2]
moore-conversations-ebury-street,['overborrows'],[1]
moore-conversations-george-moore,['overborrows'],[1]
moore-danae-aforetime-blind,['overborrows'],[1]
moore-esther-waters,"['overborrows', 'sunday_shopers']","[4, 1]"
moore-evelyn-inness,['overborrows'],[4]
moore-heloise-abelard,['overborrows'],[1]
moore-lake-2,['overborrows'],[2]
moore-lewis-seymour-women,"['overborrows', 'unknown_borrows']","[1, 1]"
moore-memoirs-dead-life,['overborrows'],[1]
moore-mummers-wife,"['overborrows', 'sunday_shopers']","[2, 2]"
moore-observations,['overborrows'],[1]
moore-poems,['overborrows'],[2]
moore-selected-poems-marianne,['overborrows'],[4]
moore-selected-poems-thomas,['overborrows'],[1]
moore-single-strictness,['overborrows'],[1]
